,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
0,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,0.1,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,0,0,,,,,,,,,
1,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,0.2,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,4,0,,,,,,,,,
2,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,0.3,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,1,0,,,,,,,,,
3,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,0.4,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Zulfiqar Babar,0,0,,,,,,,,,
4,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,0.5,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Zulfiqar Babar,4,0,,,,,,,,,
5,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,0.6,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Zulfiqar Babar,4,0,,,,,,,,,
6,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,1.1,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,0,0,,,,,,,,,
7,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,1.2,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,0,0,,,,,,,,,
8,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,1.3,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,0,0,,,,,,,,,
9,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,1.4,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,1,0,,,,,,,,,
10,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,1.5,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Anwar Ali,1,0,,,,,,,,,
11,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,1.6,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,4,0,,,,,,,,,
12,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,2.1,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Zulfiqar Babar,0,0,,,,,,,,,
13,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,2.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Zulfiqar Babar,1,0,,,,,,,,,
14,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,2.3,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,0,2,,,,2.0,,,,,
15,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,2.4,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,4,0,,,,,,,,,
16,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,2.5,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,4,0,,,,,,,,,
17,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,2.6,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Zulfiqar Babar,1,0,,,,,,,,,
18,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.1,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,1,0,,,,,,,,,
19,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Anwar Ali,0,0,,,,,,,,,
20,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.3,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Anwar Ali,1,0,,,,,,,,,
21,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.4,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,1,0,,,,,,,,,
22,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.5,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Anwar Ali,1,1,,1.0,,,,,,,
23,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.6,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,6,0,,,,,,,,,
24,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,3.7,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Anwar Ali,6,0,,,,,,,,,
25,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,4.1,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,NLTC Perera,4,0,,,,,,,,,
26,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,4.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,NLTC Perera,1,0,,,,,,,,,
27,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,4.3,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,NLTC Perera,6,0,,,,,,,,,
28,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,4.4,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,NLTC Perera,1,0,,,,,,,,,
29,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,4.5,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,NLTC Perera,1,0,,,,,,,,,
30,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,4.6,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,NLTC Perera,1,0,,,,,,,,,
31,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,5.1,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Mohammad Nawaz (3),0,0,,,,,,,,,
32,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,5.2,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Mohammad Nawaz (3),4,0,,,,,,,,,
33,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,5.3,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Mohammad Nawaz (3),0,0,,,,,,,,,
34,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,5.4,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Mohammad Nawaz (3),4,0,,,,,,,,,
35,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,5.5,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Mohammad Nawaz (3),1,0,,,,,,,,,
36,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,5.6,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Mohammad Nawaz (3),4,0,,,,,,,,,
37,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,6.1,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Hassan Khan,1,0,,,,,,,,,
38,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,6.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,JJ Roy,Hassan Khan,1,0,,,,,,,,,
39,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,6.3,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
40,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,6.4,Lahore Qalandars,Quetta Gladiators,JJ Roy,Fakhar Zaman,Hassan Khan,0,0,,,,,,bowled,JJ Roy,,
41,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,6.5,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
42,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,6.6,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
43,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,7.1,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Mahmudullah,4,0,,,,,,,,,
44,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,7.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Mahmudullah,0,0,,,,,,,,,
45,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,7.3,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Mahmudullah,4,0,,,,,,,,,
46,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,7.4,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Mahmudullah,1,0,,,,,,,,,
47,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,7.5,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Mahmudullah,1,0,,,,,,,,,
48,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,7.6,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Mahmudullah,2,0,,,,,,,,,
49,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,8.1,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,1,0,,,,,,,,,
50,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,8.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Hassan Khan,1,0,,,,,,,,,
51,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,8.3,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,2,0,,,,,,,,,
52,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,8.4,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,6,0,,,,,,,,,
53,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,8.5,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
54,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,8.6,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,1,0,,,,,,,,,
55,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,9.1,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Zulfiqar Babar,1,0,,,,,,,,,
56,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,9.2,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Zulfiqar Babar,0,0,,,,,,,,,
57,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,9.3,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Zulfiqar Babar,0,0,,,,,,,,,
58,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,9.4,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Zulfiqar Babar,1,0,,,,,,,,,
59,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,9.5,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Zulfiqar Babar,1,0,,,,,,,,,
60,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,9.6,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Umar Akmal,Zulfiqar Babar,0,0,,,,,,,,,
61,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,10.1,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,4,0,,,,,,,,,
62,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,10.2,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
63,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,10.3,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
64,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,10.4,Lahore Qalandars,Quetta Gladiators,Umar Akmal,Fakhar Zaman,Hassan Khan,0,0,,,,,,caught,Umar Akmal,,
65,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,10.5,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
66,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,10.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,Hassan Khan,0,0,,,,,,,,,
67,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,11.1,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,NLTC Perera,1,0,,,,,,,,,
68,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,11.2,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,NLTC Perera,0,0,,,,,,,,,
69,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,11.3,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,NLTC Perera,0,0,,,,,,,,,
70,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,11.4,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,NLTC Perera,1,0,,,,,,,,,
71,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,11.5,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,NLTC Perera,1,0,,,,,,,,,
72,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,11.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,NLTC Perera,2,0,,,,,,,,,
73,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,12.1,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,Hassan Khan,1,0,,,,,,,,,
74,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,12.2,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,Hassan Khan,1,0,,,,,,,,,
75,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,12.3,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,Hassan Khan,1,0,,,,,,,,,
76,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,12.4,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,Fakhar Zaman,Hassan Khan,1,0,,,,,,,,,
77,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,12.5,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,Hassan Khan,6,0,,,,,,,,,
78,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,12.6,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,Hassan Khan,1,0,,,,,,,,,
79,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,13.1,Lahore Qalandars,Quetta Gladiators,Fakhar Zaman,Mohammad Rizwan,Zulfiqar Babar,0,0,,,,,,caught,Fakhar Zaman,,
80,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,13.2,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Zulfiqar Babar,0,0,,,,,,,,,
81,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,13.3,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Zulfiqar Babar,1,0,,,,,,,,,
82,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,13.4,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Zulfiqar Babar,0,0,,,,,,,,,
83,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,13.5,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Zulfiqar Babar,0,0,,,,,,,,,
84,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,13.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Zulfiqar Babar,1,0,,,,,,,,,
85,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,14.1,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mohammad Nawaz (3),1,0,,,,,,,,,
86,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,14.2,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mohammad Nawaz (3),1,0,,,,,,,,,
87,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,14.3,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mohammad Nawaz (3),1,0,,,,,,,,,
88,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,14.4,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mohammad Nawaz (3),1,0,,,,,,,,,
89,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,14.5,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mohammad Nawaz (3),6,0,,,,,,,,,
90,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,14.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mohammad Nawaz (3),0,0,,,,,,,,,
91,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,15.1,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mahmudullah,1,0,,,,,,,,,
92,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,15.2,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mahmudullah,2,0,,,,,,,,,
93,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,15.3,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mahmudullah,1,0,,,,,,,,,
94,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,15.4,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mahmudullah,0,0,,,,,,,,,
95,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,15.5,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mahmudullah,1,0,,,,,,,,,
96,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,15.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mahmudullah,6,0,,,,,,,,,
97,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,16.1,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mohammad Nawaz (3),4,0,,,,,,,,,
98,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,16.2,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mohammad Nawaz (3),6,0,,,,,,,,,
99,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,16.3,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mohammad Nawaz (3),2,0,,,,,,,,,
100,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,16.4,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Mohammad Nawaz (3),1,0,,,,,,,,,
101,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,16.5,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mohammad Nawaz (3),6,0,,,,,,,,,
102,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,16.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Mohammad Nawaz (3),2,0,,,,,,,,,
103,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,17.1,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,0,0,,,,,,,,,
104,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,17.2,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,1,0,,,,,,,,,
105,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,17.3,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,NLTC Perera,1,0,,,,,,,,,
106,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,17.4,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,6,0,,,,,,,,,
107,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,17.5,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,1,0,,,,,,,,,
108,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,17.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,NLTC Perera,1,0,,,,,,,,,
109,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,18.1,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Anwar Ali,1,0,,,,,,,,,
110,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,18.2,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Anwar Ali,6,0,,,,,,,,,
111,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,18.3,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Anwar Ali,1,0,,,,,,,,,
112,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,18.4,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Anwar Ali,1,0,,,,,,,,,
113,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,18.5,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,Anwar Ali,1,0,,,,,,,,,
114,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,18.6,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,Anwar Ali,4,0,,,,,,,,,
115,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,19.1,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,0,0,,,,,,,,,
116,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,19.2,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,0,1,,,,1.0,,,,,
117,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,19.3,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,NLTC Perera,0,0,,,,,,,,,
118,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,19.4,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,NLTC Perera,6,0,,,,,,,,,
119,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,19.5,Lahore Qalandars,Quetta Gladiators,Mohammad Rizwan,CS Delport,NLTC Perera,1,0,,,,,,,,,
120,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,1,19.6,Lahore Qalandars,Quetta Gladiators,CS Delport,Mohammad Rizwan,NLTC Perera,1,0,,,,,,,,,
121,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,0.1,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,Sohail Tanvir,0,0,,,,,,,,,
122,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,0.2,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,Sohail Tanvir,4,0,,,,,,,,,
123,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,0.3,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,Sohail Tanvir,0,0,,,,,,,,,
124,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,0.4,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,Sohail Tanvir,1,0,,,,,,,,,
125,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,0.5,Quetta Gladiators,Lahore Qalandars,Saad Nasim,Ahmed Shehzad,Sohail Tanvir,1,0,,,,,,,,,
126,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,0.6,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,Sohail Tanvir,1,0,,,,,,,,,
127,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,1.1,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,SP Narine,1,0,,,,,,,,,
128,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,1.2,Quetta Gladiators,Lahore Qalandars,Saad Nasim,Ahmed Shehzad,SP Narine,0,0,,,,,,,,,
129,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,1.3,Quetta Gladiators,Lahore Qalandars,Saad Nasim,Ahmed Shehzad,SP Narine,1,0,,,,,,,,,
130,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,1.4,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,SP Narine,1,0,,,,,,,,,
131,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,1.5,Quetta Gladiators,Lahore Qalandars,Saad Nasim,Ahmed Shehzad,SP Narine,1,0,,,,,,,,,
132,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,1.6,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,Saad Nasim,SP Narine,0,0,,,,,,,,,
133,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,2.1,Quetta Gladiators,Lahore Qalandars,Saad Nasim,Ahmed Shehzad,Sohail Tanvir,2,0,,,,,,,,,
134,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,2.2,Quetta Gladiators,Lahore Qalandars,Saad Nasim,Ahmed Shehzad,Sohail Tanvir,0,0,,,,,,caught,Saad Nasim,,
135,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,2.3,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,KP Pietersen,Sohail Tanvir,1,0,,,,,,,,,
136,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,2.4,Quetta Gladiators,Lahore Qalandars,KP Pietersen,Ahmed Shehzad,Sohail Tanvir,1,0,,,,,,,,,
137,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,2.5,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,KP Pietersen,Sohail Tanvir,4,0,,,,,,,,,
138,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,2.6,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,KP Pietersen,Sohail Tanvir,1,0,,,,,,,,,
139,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,3.1,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,KP Pietersen,SP Narine,0,0,,,,,,,,,
140,1075996,2016/17,2017-02-18,Sharjah Cricket Stadium,2,3.2,Quetta Gladiators,Lahore Qalandars,Ahmed Shehzad,KP Pietersen,SP Narine,0,0,,,,,,,,,
