,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,total_runs_scored,wickets_remaining,balls_remaining,striker_score,non_striker_score,partnership
0,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,0.1,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,AJ Turner,0,0,,,,,,,,,,0,10,120,0,0,0
1,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,0.2,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,AJ Turner,0,0,,,,,,,,,,0,10,119,0,0,0
2,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,0.3,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,AJ Turner,1,0,,,,,,,,,,0,10,118,0,0,0
3,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,0.4,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,0,0,,,,,,,,,,1,10,117,0,1,1
4,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,0.5,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,1,0,,,,,,,,,,1,10,116,0,1,1
5,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,0.6,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,AJ Turner,0,0,,,,,,,,,,2,10,115,1,1,2
6,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,1.1,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,JR Hazlewood,0,0,,,,,,,,,,2,10,114,1,1,2
7,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,1.2,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,JR Hazlewood,0,0,,,,,,,,,,2,10,113,1,1,2
8,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,1.3,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,JR Hazlewood,1,0,,,,,,,,,,2,10,112,1,1,2
9,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,1.4,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,JR Hazlewood,4,0,,,,,,,,,,3,10,111,1,2,3
10,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,1.5,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,JR Hazlewood,4,0,,,,,,,,,,7,10,110,5,2,7
11,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,1.6,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,JR Hazlewood,1,0,,,,,,,,,,11,10,109,9,2,11
12,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.1,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,AJ Turner,1,0,,,,,,,,,,12,10,108,10,2,12
13,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.2,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,6,0,,,,,,,,,,13,10,107,2,11,13
14,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.3,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,0,2,2.0,,,,,,,,,19,10,106,8,11,19
15,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.3,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,AJ Turner,1,0,,,,,,,,,,21,10,106,11,8,21
16,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.4,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,0,0,,,,,,,,,,22,10,105,8,12,22
17,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.5,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,0,0,,,,,,,,,,22,10,104,8,12,22
18,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,2.6,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,AJ Turner,0,0,,,,,,,,,,22,10,103,8,12,22
19,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.1,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,JR Hazlewood,0,1,,1.0,,,,,,,,22,10,102,12,8,22
20,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.1,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,JR Hazlewood,0,0,,,,,,,,,,23,10,102,12,8,23
21,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.2,Bangladesh,Australia,Mohammad Naim,Soumya Sarkar,JR Hazlewood,1,0,,,,,,,,,,23,10,101,12,8,23
22,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.3,Bangladesh,Australia,Soumya Sarkar,Mohammad Naim,JR Hazlewood,0,0,,,,,,caught,Soumya Sarkar,,,24,10,100,8,13,24
23,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.4,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,JR Hazlewood,2,0,,,,,,,,,,24,9,99,13,0,0
24,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.5,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,JR Hazlewood,0,0,,,,,,,,,,26,9,98,15,0,2
25,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,3.6,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,JR Hazlewood,0,0,,,,,,,,,,26,9,97,15,0,2
26,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.1,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,26,9,96,0,15,2
27,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.2,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,26,9,95,0,15,2
28,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.3,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,1,1.0,,,,,,,,,26,9,94,0,15,2
29,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.3,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,27,9,94,0,15,3
30,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.4,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,27,9,93,0,15,3
31,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.5,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,27,9,92,0,15,3
32,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,4.6,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,2,0,,,,,,,,,,27,9,91,0,15,3
33,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,5.1,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,AJ Tye,0,0,,,,,,,,,,29,9,90,15,2,5
34,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,5.2,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,AJ Tye,0,0,,,,,,,,,,29,9,89,15,2,5
35,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,5.3,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,AJ Tye,1,0,,,,,,,,,,29,9,88,15,2,5
36,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,5.4,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Tye,0,0,,,,,,,,,,30,9,87,2,16,6
37,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,5.5,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Tye,0,0,,,,,,,,,,30,9,86,2,16,6
38,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,5.6,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Tye,0,0,,,,,,,,,,30,9,85,2,16,6
39,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,6.1,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,AJ Turner,1,0,,,,,,,,,,30,9,84,16,2,6
40,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,6.2,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Turner,1,0,,,,,,,,,,31,9,83,2,17,7
41,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,6.3,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,AJ Turner,1,0,,,,,,,,,,32,9,82,17,3,8
42,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,6.4,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Turner,2,0,,,,,,,,,,33,9,81,3,18,9
43,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,6.5,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Turner,0,0,,,,,,,,,,35,9,80,5,18,11
44,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,6.6,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AJ Turner,2,0,,,,,,,,,,35,9,79,5,18,11
45,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,7.1,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,AC Agar,1,0,,,,,,,,,,37,9,78,18,7,13
46,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,7.2,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,38,9,77,7,19,14
47,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,7.3,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,38,9,76,7,19,14
48,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,7.4,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,38,9,75,7,19,14
49,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,7.5,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,0,0,,,,,,,,,,38,9,74,7,19,14
50,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,7.6,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,AC Agar,1,0,,,,,,,,,,38,9,73,7,19,14
51,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,8.1,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,MJ Swepson,1,0,,,,,,,,,,39,9,72,8,19,15
52,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,8.2,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,MJ Swepson,1,0,,,,,,,,,,40,9,71,19,9,16
53,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,8.3,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,MJ Swepson,0,0,,,,,,,,,,41,9,70,9,20,17
54,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,8.4,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,MJ Swepson,2,0,,,,,,,,,,41,9,69,9,20,17
55,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,8.5,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,MJ Swepson,0,0,,,,,,,,,,43,9,68,11,20,19
56,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,8.6,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,MJ Swepson,0,0,,,,,,,,,,43,9,67,11,20,19
57,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,9.1,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,JR Hazlewood,0,0,,,,,,,,,,43,9,66,20,11,19
58,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,9.2,Bangladesh,Australia,Mohammad Naim,Shakib Al Hasan,JR Hazlewood,1,0,,,,,,,,,,43,9,65,20,11,19
59,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,9.3,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,JR Hazlewood,4,0,,,,,,,,,,44,9,64,11,21,20
60,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,9.4,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,JR Hazlewood,0,0,,,,,,,,,,48,9,63,15,21,24
61,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,9.5,Bangladesh,Australia,Shakib Al Hasan,Mohammad Naim,JR Hazlewood,0,0,,,,,,caught,Shakib Al Hasan,,,48,9,62,15,21,24
62,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,9.6,Bangladesh,Australia,Mahmudullah,Mohammad Naim,JR Hazlewood,0,0,,,,,,,,,,48,8,61,0,21,0
63,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,10.1,Bangladesh,Australia,Mohammad Naim,Mahmudullah,MJ Swepson,2,0,,,,,,,,,,48,8,60,21,0,0
64,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,10.2,Bangladesh,Australia,Mohammad Naim,Mahmudullah,MJ Swepson,0,0,,,,,,,,,,50,8,59,23,0,2
65,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,10.3,Bangladesh,Australia,Mohammad Naim,Mahmudullah,MJ Swepson,1,0,,,,,,,,,,50,8,58,23,0,2
66,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,10.4,Bangladesh,Australia,Mahmudullah,Mohammad Naim,MJ Swepson,0,0,,,,,,,,,,51,8,57,0,24,3
67,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,10.5,Bangladesh,Australia,Mahmudullah,Mohammad Naim,MJ Swepson,0,0,,,,,,lbw,Mahmudullah,,,51,8,56,0,24,3
68,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,10.6,Bangladesh,Australia,Nurul Hasan,Mohammad Naim,MJ Swepson,0,0,,,,,,lbw,Nurul Hasan,,,51,7,55,0,24,0
69,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,11.1,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MC Henriques,0,0,,,,,,,,,,51,6,54,24,0,0
70,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,11.2,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MC Henriques,1,0,,,,,,,,,,51,6,53,24,0,0
71,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,11.3,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MC Henriques,2,0,,,,,,,,,,52,6,52,0,25,1
72,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,11.4,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MC Henriques,0,0,,,,,,,,,,54,6,51,2,25,3
73,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,11.5,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MC Henriques,1,0,,,,,,,,,,54,6,50,2,25,3
74,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,11.6,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MC Henriques,1,0,,,,,,,,,,55,6,49,25,3,4
75,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,12.1,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MJ Swepson,0,0,,,,,,,,,,56,6,48,26,3,5
76,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,12.2,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MJ Swepson,1,0,,,,,,,,,,56,6,47,26,3,5
77,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,12.3,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MJ Swepson,0,0,,,,,,,,,,57,6,46,3,27,6
78,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,12.4,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MJ Swepson,2,0,,,,,,,,,,57,6,45,3,27,6
79,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,12.5,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MJ Swepson,0,0,,,,,,,,,,59,6,44,5,27,8
80,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,12.6,Bangladesh,Australia,Afif Hossain,Mohammad Naim,MJ Swepson,0,1,,,,1.0,,,,,,59,6,43,5,27,8
81,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,13.1,Bangladesh,Australia,Afif Hossain,Mohammad Naim,AC Agar,2,0,,,,,,,,,,60,6,42,5,27,9
82,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,13.2,Bangladesh,Australia,Afif Hossain,Mohammad Naim,AC Agar,2,0,,,,,,,,,,62,6,41,7,27,11
83,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,13.3,Bangladesh,Australia,Afif Hossain,Mohammad Naim,AC Agar,2,0,,,,,,,,,,64,6,40,9,27,13
84,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,13.4,Bangladesh,Australia,Afif Hossain,Mohammad Naim,AC Agar,1,0,,,,,,,,,,66,6,39,11,27,15
85,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,13.5,Bangladesh,Australia,Mohammad Naim,Afif Hossain,AC Agar,1,0,,,,,,,,,,67,6,38,27,12,16
86,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,13.6,Bangladesh,Australia,Afif Hossain,Mohammad Naim,AC Agar,0,0,,,,,,,,,,68,6,37,12,28,17
87,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,14.1,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MJ Swepson,0,0,,,,,,,,,,68,6,36,28,12,17
88,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,14.2,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MJ Swepson,0,0,,,,,,,,,,68,6,35,28,12,17
89,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,14.3,Bangladesh,Australia,Mohammad Naim,Afif Hossain,MJ Swepson,0,0,,,,,,caught,Mohammad Naim,,,68,6,34,28,12,17
90,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,14.4,Bangladesh,Australia,Shamim Hossain,Afif Hossain,MJ Swepson,1,0,,,,,,,,,,68,5,33,0,12,0
91,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,14.5,Bangladesh,Australia,Afif Hossain,Shamim Hossain,MJ Swepson,0,0,,,,,,,,,,69,5,32,12,1,1
92,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,14.6,Bangladesh,Australia,Afif Hossain,Shamim Hossain,MJ Swepson,1,0,,,,,,,,,,69,5,31,12,1,1
93,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,15.1,Bangladesh,Australia,Afif Hossain,Shamim Hossain,AC Agar,6,0,,,,,,,,,,70,5,30,13,1,2
94,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,15.2,Bangladesh,Australia,Afif Hossain,Shamim Hossain,AC Agar,1,0,,,,,,,,,,76,5,29,19,1,8
95,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,15.3,Bangladesh,Australia,Shamim Hossain,Afif Hossain,AC Agar,1,0,,,,,,,,,,77,5,28,1,20,9
96,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,15.4,Bangladesh,Australia,Afif Hossain,Shamim Hossain,AC Agar,0,0,,,,,,caught,Afif Hossain,,,78,5,27,20,2,10
97,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,15.5,Bangladesh,Australia,Mahedi Hasan,Shamim Hossain,AC Agar,0,0,,,,,,,,,,78,4,26,0,2,0
98,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,15.6,Bangladesh,Australia,Mahedi Hasan,Shamim Hossain,AC Agar,1,0,,,,,,,,,,78,4,25,0,2,0
99,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,16.1,Bangladesh,Australia,Mahedi Hasan,Shamim Hossain,AJ Turner,0,0,,,,,,,,,,79,4,24,1,2,1
100,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,16.2,Bangladesh,Australia,Mahedi Hasan,Shamim Hossain,AJ Turner,1,0,,,,,,,,,,79,4,23,1,2,1
101,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,16.3,Bangladesh,Australia,Shamim Hossain,Mahedi Hasan,AJ Turner,0,0,,,,,,,,,,80,4,22,2,2,2
102,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,16.4,Bangladesh,Australia,Shamim Hossain,Mahedi Hasan,AJ Turner,1,0,,,,,,,,,,80,4,21,2,2,2
103,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,16.5,Bangladesh,Australia,Mahedi Hasan,Shamim Hossain,AJ Turner,1,0,,,,,,,,,,81,4,20,2,3,3
104,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,16.6,Bangladesh,Australia,Shamim Hossain,Mahedi Hasan,AJ Turner,0,0,,,,,,,,,,82,4,19,3,3,4
105,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,17.1,Bangladesh,Australia,Mahedi Hasan,Shamim Hossain,AJ Tye,1,0,,,,,,,,,,82,4,18,3,3,4
106,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,17.2,Bangladesh,Australia,Shamim Hossain,Mahedi Hasan,AJ Tye,0,0,,,,,,caught,Shamim Hossain,,,83,4,17,3,4,5
107,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,17.3,Bangladesh,Australia,Nasum Ahmed,Mahedi Hasan,AJ Tye,0,0,,,,,,,,,,83,3,16,0,4,0
108,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,17.4,Bangladesh,Australia,Nasum Ahmed,Mahedi Hasan,AJ Tye,1,0,,,,,,,,,,83,3,15,0,4,0
109,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,17.5,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,AJ Tye,1,0,,,,,,,,,,84,3,14,4,1,1
110,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,17.6,Bangladesh,Australia,Nasum Ahmed,Mahedi Hasan,AJ Tye,0,0,,,,,,,,,,85,3,13,1,5,2
111,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,18.1,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,JR Hazlewood,2,0,,,,,,,,,,85,3,12,5,1,2
112,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,18.2,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,JR Hazlewood,1,0,,,,,,,,,,87,3,11,7,1,4
113,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,18.3,Bangladesh,Australia,Nasum Ahmed,Mahedi Hasan,JR Hazlewood,1,0,,,,,,,,,,88,3,10,1,8,5
114,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,18.4,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,JR Hazlewood,0,0,,,,,,,,,,89,3,9,8,2,6
115,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,18.5,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,JR Hazlewood,1,0,,,,,,,,,,89,3,8,8,2,6
116,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,18.6,Bangladesh,Australia,Nasum Ahmed,Mahedi Hasan,JR Hazlewood,0,0,,,,,,,,,,90,3,7,2,9,7
117,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,19.1,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,AJ Tye,2,0,,,,,,,,,,90,3,6,9,2,7
118,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,19.2,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,AJ Tye,4,0,,,,,,,,,,92,3,5,11,2,9
119,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,19.3,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,AJ Tye,6,0,,,,,,,,,,96,3,4,15,2,13
120,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,19.4,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,AJ Tye,2,0,,,,,,,,,,102,3,3,21,2,19
121,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,19.5,Bangladesh,Australia,Mahedi Hasan,Nasum Ahmed,AJ Tye,0,0,,,,,,caught,Mahedi Hasan,,,104,3,2,23,2,21
122,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",1,19.6,Bangladesh,Australia,Shoriful Islam,Nasum Ahmed,AJ Tye,0,0,,,,,,caught,Shoriful Islam,,,104,2,1,0,2,0
123,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,0.1,Australia,Bangladesh,BR McDermott,MS Wade,Mahedi Hasan,1,0,,,,,,,,,,0,10,120,0,0,0
124,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,0.2,Australia,Bangladesh,MS Wade,BR McDermott,Mahedi Hasan,2,0,,,,,,,,,,1,10,119,0,1,1
125,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,0.3,Australia,Bangladesh,MS Wade,BR McDermott,Mahedi Hasan,0,0,,,,,,,,,,3,10,118,2,1,3
126,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,0.4,Australia,Bangladesh,MS Wade,BR McDermott,Mahedi Hasan,0,0,,,,,,bowled,MS Wade,,,3,10,117,2,1,3
127,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,0.5,Australia,Bangladesh,DT Christian,BR McDermott,Mahedi Hasan,2,0,,,,,,,,,,3,9,116,0,1,0
128,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,0.6,Australia,Bangladesh,DT Christian,BR McDermott,Mahedi Hasan,4,0,,,,,,,,,,5,9,115,2,1,2
129,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,1.1,Australia,Bangladesh,BR McDermott,DT Christian,Shakib Al Hasan,1,0,,,,,,,,,,9,9,114,1,6,6
130,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,1.2,Australia,Bangladesh,DT Christian,BR McDermott,Shakib Al Hasan,1,0,,,,,,,,,,10,9,113,6,2,7
131,1270837,2021,2021-08-07,"Shere Bangla National Stadium, Mirpur",2,1.3,Australia,Bangladesh,BR McDermott,DT Christian,Shakib Al Hasan,0,0,,,,,,,,,,11,9,112,2,7,8
