,match_id,target,team_total,Unnamed: 0,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,total_runs_scored,wickets_remaining,balls_remaining,striker_score,non_striker_score,partnership,required_run_rate,runs_remaining
0,959175,129,132,7234,2015/16,2016-02-04,Dubai International Cricket Stadium,2,0.1,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,0,0,,,,,,,,,,0,10,120,0,0,0,1.075,132
1,959175,129,132,7235,2015/16,2016-02-04,Dubai International Cricket Stadium,2,0.2,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,0,0,,,,,,,,,,0,10,119,0,0,0,1.084033613445378,132
2,959175,129,132,7236,2015/16,2016-02-04,Dubai International Cricket Stadium,2,0.3,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,0,0,,,,,,,,,,0,10,118,0,0,0,1.0932203389830508,132
3,959175,129,132,7237,2015/16,2016-02-04,Dubai International Cricket Stadium,2,0.4,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,2,0,,,,,,,,,,0,10,117,0,0,0,1.1025641025641026,130
4,959175,129,132,7238,2015/16,2016-02-04,Dubai International Cricket Stadium,2,0.5,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,0,0,,,,,,,,,,2,10,116,2,0,2,1.0948275862068966,130
5,959175,129,132,7239,2015/16,2016-02-04,Dubai International Cricket Stadium,2,0.6,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,4,0,,,,,,,,,,2,10,115,2,0,2,1.1043478260869566,126
6,959175,129,132,7240,2015/16,2016-02-04,Dubai International Cricket Stadium,2,1.1,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,S Badree,1,0,,,,,,,,,,6,10,114,0,6,6,1.0789473684210527,125
7,959175,129,132,7241,2015/16,2016-02-04,Dubai International Cricket Stadium,2,1.2,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,S Badree,0,0,,,,,,,,,,7,10,113,6,1,7,1.079646017699115,125
8,959175,129,132,7242,2015/16,2016-02-04,Dubai International Cricket Stadium,2,1.3,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,S Badree,4,0,,,,,,,,,,7,10,112,6,1,7,1.0892857142857142,121
9,959175,129,132,7243,2015/16,2016-02-04,Dubai International Cricket Stadium,2,1.4,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,S Badree,1,0,,,,,,,,,,11,10,111,10,1,11,1.063063063063063,120
10,959175,129,132,7244,2015/16,2016-02-04,Dubai International Cricket Stadium,2,1.5,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,S Badree,4,0,,,,,,,,,,12,10,110,1,11,12,1.0636363636363637,116
11,959175,129,132,7245,2015/16,2016-02-04,Dubai International Cricket Stadium,2,1.6,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,S Badree,4,0,,,,,,,,,,16,10,109,5,11,16,1.036697247706422,112
12,959175,129,132,7246,2015/16,2016-02-04,Dubai International Cricket Stadium,2,2.1,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,6,0,,,,,,,,,,20,10,108,11,9,20,1.0092592592592593,106
13,959175,129,132,7247,2015/16,2016-02-04,Dubai International Cricket Stadium,2,2.2,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,6,0,,,,,,,,,,26,10,107,17,9,26,0.9626168224299065,100
14,959175,129,132,7248,2015/16,2016-02-04,Dubai International Cricket Stadium,2,2.3,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,Mohammad Irfan,1,0,,,,,,,,,,32,10,106,23,9,32,0.9150943396226415,99
15,959175,129,132,7249,2015/16,2016-02-04,Dubai International Cricket Stadium,2,2.4,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,Mohammad Irfan,0,0,,,,,,,,,,33,10,105,9,24,33,0.9142857142857143,99
16,959175,129,132,7250,2015/16,2016-02-04,Dubai International Cricket Stadium,2,2.5,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,Mohammad Irfan,2,0,,,,,,,,,,33,10,104,9,24,33,0.9230769230769231,97
17,959175,129,132,7251,2015/16,2016-02-04,Dubai International Cricket Stadium,2,2.6,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,Mohammad Irfan,0,0,,,,,,,,,,35,10,103,11,24,35,0.912621359223301,97
18,959175,129,132,7252,2015/16,2016-02-04,Dubai International Cricket Stadium,2,3.1,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,AD Russell,4,0,,,,,,,,,,35,10,102,24,11,35,0.9215686274509803,93
19,959175,129,132,7253,2015/16,2016-02-04,Dubai International Cricket Stadium,2,3.2,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,AD Russell,4,0,,,,,,,,,,39,10,101,28,11,39,0.8910891089108911,89
20,959175,129,132,7254,2015/16,2016-02-04,Dubai International Cricket Stadium,2,3.3,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,AD Russell,2,0,,,,,,,,,,43,10,100,32,11,43,0.86,87
21,959175,129,132,7255,2015/16,2016-02-04,Dubai International Cricket Stadium,2,3.4,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,AD Russell,4,0,,,,,,,,,,45,10,99,34,11,45,0.8484848484848485,83
22,959175,129,132,7256,2015/16,2016-02-04,Dubai International Cricket Stadium,2,3.5,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,AD Russell,4,0,,,,,,,,,,49,10,98,38,11,49,0.8163265306122449,79
23,959175,129,132,7257,2015/16,2016-02-04,Dubai International Cricket Stadium,2,3.6,Quetta Gladiators,Islamabad United,LJ Wright,Ahmed Shehzad,AD Russell,0,0,,,,,,,,,,53,10,97,42,11,53,0.7835051546391752,79
24,959175,129,132,7258,2015/16,2016-02-04,Dubai International Cricket Stadium,2,4.1,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,Imran Khalid,0,0,,,,,,,,,,53,10,96,11,42,53,0.7916666666666666,79
25,959175,129,132,7259,2015/16,2016-02-04,Dubai International Cricket Stadium,2,4.2,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,Imran Khalid,0,0,,,,,,,,,,53,10,95,11,42,53,0.8,79
26,959175,129,132,7260,2015/16,2016-02-04,Dubai International Cricket Stadium,2,4.3,Quetta Gladiators,Islamabad United,Ahmed Shehzad,LJ Wright,Imran Khalid,0,0,,,,,,caught and bowled,Ahmed Shehzad,,,53,10,94,11,42,53,0.8085106382978723,79
27,959175,129,132,7261,2015/16,2016-02-04,Dubai International Cricket Stadium,2,4.4,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Imran Khalid,0,0,,,,,,,,,,53,9,93,0,42,0,0.8172043010752689,79
28,959175,129,132,7262,2015/16,2016-02-04,Dubai International Cricket Stadium,2,4.5,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Imran Khalid,1,0,,,,,,,,,,53,9,92,0,42,0,0.8260869565217391,78
29,959175,129,132,7263,2015/16,2016-02-04,Dubai International Cricket Stadium,2,4.6,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,0,0,,,,,,,,,,54,9,91,42,1,1,0.8241758241758241,78
30,959175,129,132,7264,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.1,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,1,0,,,,,,,,,,54,9,90,1,42,1,0.8333333333333334,77
31,959175,129,132,7265,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.2,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,0,0,,,,,,,,,,55,9,89,42,2,2,0.8314606741573034,77
32,959175,129,132,7266,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.3,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,0,1,1.0,,,,,,,,,55,9,88,42,2,2,0.8409090909090909,76
33,959175,129,132,7267,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.3,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,0,0,,,,,,,,,,56,9,88,42,2,3,0.8295454545454546,76
34,959175,129,132,7268,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.4,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,0,0,,,,,,,,,,56,9,87,42,2,3,0.8390804597701149,76
35,959175,129,132,7269,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.5,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,0,1,,,,1.0,,,,,,56,9,86,42,2,3,0.8488372093023255,75
36,959175,129,132,7270,2015/16,2016-02-04,Dubai International Cricket Stadium,2,5.6,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,1,0,,,,,,,,,,57,9,85,2,42,4,0.8470588235294118,74
37,959175,129,132,7271,2015/16,2016-02-04,Dubai International Cricket Stadium,2,6.1,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Imran Khalid,1,0,,,,,,,,,,58,9,84,3,42,5,0.8452380952380952,73
38,959175,129,132,7272,2015/16,2016-02-04,Dubai International Cricket Stadium,2,6.2,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,1,0,,,,,,,,,,59,9,83,42,4,6,0.8433734939759037,72
39,959175,129,132,7273,2015/16,2016-02-04,Dubai International Cricket Stadium,2,6.3,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Imran Khalid,1,0,,,,,,,,,,60,9,82,4,43,7,0.8414634146341463,71
40,959175,129,132,7274,2015/16,2016-02-04,Dubai International Cricket Stadium,2,6.4,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,0,0,,,,,,,,,,61,9,81,43,5,8,0.8395061728395061,71
41,959175,129,132,7275,2015/16,2016-02-04,Dubai International Cricket Stadium,2,6.5,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,1,0,,,,,,,,,,61,9,80,43,5,8,0.85,70
42,959175,129,132,7276,2015/16,2016-02-04,Dubai International Cricket Stadium,2,6.6,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Imran Khalid,0,0,,,,,,,,,,62,9,79,5,44,9,0.8481012658227848,70
43,959175,129,132,7277,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.1,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,0,1,,,,1.0,,,,,,62,9,78,44,5,9,0.8589743589743589,69
44,959175,129,132,7278,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.2,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,0,1,1.0,,,,,,,,,63,9,77,5,44,10,0.8571428571428571,68
45,959175,129,132,7279,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.2,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,2,0,,,,,,,,,,64,9,77,5,44,11,0.8441558441558441,66
46,959175,129,132,7280,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.3,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,0,0,,,,,,,,,,66,9,76,7,44,13,0.8289473684210527,66
47,959175,129,132,7281,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.4,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,1,0,,,,,,,,,,66,9,75,7,44,13,0.84,65
48,959175,129,132,7282,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.5,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Rumman Raees,1,0,,,,,,,,,,67,9,74,44,8,14,0.8378378378378378,64
49,959175,129,132,7283,2015/16,2016-02-04,Dubai International Cricket Stadium,2,7.6,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Rumman Raees,0,0,,,,,,,,,,68,9,73,8,45,15,0.8356164383561644,64
50,959175,129,132,7284,2015/16,2016-02-04,Dubai International Cricket Stadium,2,8.1,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,4,0,,,,,,,,,,68,9,72,45,8,15,0.8472222222222222,60
51,959175,129,132,7285,2015/16,2016-02-04,Dubai International Cricket Stadium,2,8.2,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,0,0,,,,,,,,,,72,9,71,49,8,19,0.8028169014084507,60
52,959175,129,132,7286,2015/16,2016-02-04,Dubai International Cricket Stadium,2,8.3,Quetta Gladiators,Islamabad United,LJ Wright,KP Pietersen,Imran Khalid,1,0,,,,,,,,,,72,9,70,49,8,19,0.8142857142857143,59
53,959175,129,132,7287,2015/16,2016-02-04,Dubai International Cricket Stadium,2,8.4,Quetta Gladiators,Islamabad United,KP Pietersen,LJ Wright,Imran Khalid,0,0,,,,,,lbw,KP Pietersen,,,73,9,69,8,50,20,0.8115942028985508,59
54,959175,129,132,7288,2015/16,2016-02-04,Dubai International Cricket Stadium,2,8.5,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Imran Khalid,0,0,,,,,,,,,,73,8,68,0,50,0,0.8235294117647058,59
55,959175,129,132,7289,2015/16,2016-02-04,Dubai International Cricket Stadium,2,8.6,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Imran Khalid,1,0,,,,,,,,,,73,8,67,0,50,0,0.835820895522388,58
56,959175,129,132,7290,2015/16,2016-02-04,Dubai International Cricket Stadium,2,9.1,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Mohammad Irfan,1,0,,,,,,,,,,74,8,66,1,50,1,0.8333333333333334,57
57,959175,129,132,7291,2015/16,2016-02-04,Dubai International Cricket Stadium,2,9.2,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Mohammad Irfan,1,0,,,,,,,,,,75,8,65,50,2,2,0.8307692307692308,56
58,959175,129,132,7292,2015/16,2016-02-04,Dubai International Cricket Stadium,2,9.3,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Mohammad Irfan,1,0,,,,,,,,,,76,8,64,2,51,3,0.828125,55
59,959175,129,132,7293,2015/16,2016-02-04,Dubai International Cricket Stadium,2,9.4,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Mohammad Irfan,4,0,,,,,,,,,,77,8,63,51,3,4,0.8253968253968254,51
60,959175,129,132,7294,2015/16,2016-02-04,Dubai International Cricket Stadium,2,9.5,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Mohammad Irfan,1,0,,,,,,,,,,81,8,62,55,3,8,0.7741935483870968,50
61,959175,129,132,7295,2015/16,2016-02-04,Dubai International Cricket Stadium,2,9.6,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Mohammad Irfan,4,0,,,,,,,,,,82,8,61,3,56,9,0.7704918032786885,46
62,959175,129,132,7296,2015/16,2016-02-04,Dubai International Cricket Stadium,2,10.1,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Imran Khalid,6,0,,,,,,,,,,86,8,60,56,7,13,0.7166666666666667,40
63,959175,129,132,7297,2015/16,2016-02-04,Dubai International Cricket Stadium,2,10.2,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Imran Khalid,1,0,,,,,,,,,,92,8,59,62,7,19,0.6271186440677966,39
64,959175,129,132,7298,2015/16,2016-02-04,Dubai International Cricket Stadium,2,10.3,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Imran Khalid,0,0,,,,,,,,,,93,8,58,7,63,20,0.6206896551724138,39
65,959175,129,132,7299,2015/16,2016-02-04,Dubai International Cricket Stadium,2,10.4,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,Imran Khalid,1,0,,,,,,,,,,93,8,57,7,63,20,0.631578947368421,38
66,959175,129,132,7300,2015/16,2016-02-04,Dubai International Cricket Stadium,2,10.5,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Imran Khalid,0,0,,,,,,,,,,94,8,56,63,8,21,0.625,38
67,959175,129,132,7301,2015/16,2016-02-04,Dubai International Cricket Stadium,2,10.6,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),Imran Khalid,1,0,,,,,,,,,,94,8,55,63,8,21,0.6363636363636364,37
68,959175,129,132,7302,2015/16,2016-02-04,Dubai International Cricket Stadium,2,11.1,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),SR Watson,1,0,,,,,,,,,,95,8,54,64,8,22,0.6296296296296297,36
69,959175,129,132,7303,2015/16,2016-02-04,Dubai International Cricket Stadium,2,11.2,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,1,0,,,,,,,,,,96,8,53,8,65,23,0.6226415094339622,35
70,959175,129,132,7304,2015/16,2016-02-04,Dubai International Cricket Stadium,2,11.3,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),SR Watson,0,0,,,,,,,,,,97,8,52,65,9,24,0.6153846153846154,35
71,959175,129,132,7305,2015/16,2016-02-04,Dubai International Cricket Stadium,2,11.4,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),SR Watson,0,0,,,,,,,,,,97,8,51,65,9,24,0.6274509803921569,35
72,959175,129,132,7306,2015/16,2016-02-04,Dubai International Cricket Stadium,2,11.5,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),SR Watson,1,0,,,,,,,,,,97,8,50,65,9,24,0.64,34
73,959175,129,132,7307,2015/16,2016-02-04,Dubai International Cricket Stadium,2,11.6,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,2,0,,,,,,,,,,98,8,49,9,66,25,0.6326530612244898,32
74,959175,129,132,7308,2015/16,2016-02-04,Dubai International Cricket Stadium,2,12.1,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),S Badree,0,0,,,,,,,,,,100,8,48,66,11,27,0.6041666666666666,32
75,959175,129,132,7309,2015/16,2016-02-04,Dubai International Cricket Stadium,2,12.2,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),S Badree,4,0,,,,,,,,,,100,8,47,66,11,27,0.6170212765957447,28
76,959175,129,132,7310,2015/16,2016-02-04,Dubai International Cricket Stadium,2,12.3,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),S Badree,1,0,,,,,,,,,,104,8,46,70,11,31,0.5434782608695652,27
77,959175,129,132,7311,2015/16,2016-02-04,Dubai International Cricket Stadium,2,12.4,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,0,0,,,,,,,,,,105,8,45,11,71,32,0.5333333333333333,27
78,959175,129,132,7312,2015/16,2016-02-04,Dubai International Cricket Stadium,2,12.5,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,0,0,,,,,,,,,,105,8,44,11,71,32,0.5454545454545454,27
79,959175,129,132,7313,2015/16,2016-02-04,Dubai International Cricket Stadium,2,12.6,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,1,0,,,,,,,,,,105,8,43,11,71,32,0.5581395348837209,26
80,959175,129,132,7314,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.1,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,0,0,,,,,,,,,,106,8,42,12,71,33,0.5476190476190477,26
81,959175,129,132,7315,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.2,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,0,1,1.0,,,,,,,,,106,8,41,12,71,33,0.5609756097560976,25
82,959175,129,132,7316,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.2,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,2,0,,,,,,,,,,107,8,41,12,71,34,0.5365853658536586,23
83,959175,129,132,7317,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.3,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,0,0,,,,,,,,,,109,8,40,14,71,36,0.5,23
84,959175,129,132,7318,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.4,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,SR Watson,1,0,,,,,,,,,,109,8,39,14,71,36,0.5128205128205128,22
85,959175,129,132,7319,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.5,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),SR Watson,4,0,,,,,,,,,,110,8,38,71,15,37,0.5,18
86,959175,129,132,7320,2015/16,2016-02-04,Dubai International Cricket Stadium,2,13.6,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),SR Watson,0,0,,,,,,,,,,114,8,37,75,15,41,0.40540540540540543,18
87,959175,129,132,7321,2015/16,2016-02-04,Dubai International Cricket Stadium,2,14.1,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,1,0,,,,,,,,,,114,8,36,15,75,41,0.4166666666666667,17
88,959175,129,132,7322,2015/16,2016-02-04,Dubai International Cricket Stadium,2,14.2,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),S Badree,0,0,,,,,,,,,,115,8,35,75,16,42,0.4,17
89,959175,129,132,7323,2015/16,2016-02-04,Dubai International Cricket Stadium,2,14.3,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),S Badree,1,0,,,,,,,,,,115,8,34,75,16,42,0.4117647058823529,16
90,959175,129,132,7324,2015/16,2016-02-04,Dubai International Cricket Stadium,2,14.4,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,0,0,,,,,,,,,,116,8,33,16,76,43,0.3939393939393939,16
91,959175,129,132,7325,2015/16,2016-02-04,Dubai International Cricket Stadium,2,14.5,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,2,0,,,,,,,,,,116,8,32,16,76,43,0.40625,14
92,959175,129,132,7326,2015/16,2016-02-04,Dubai International Cricket Stadium,2,14.6,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,S Badree,1,0,,,,,,,,,,118,8,31,18,76,45,0.3548387096774194,13
93,959175,129,132,7327,2015/16,2016-02-04,Dubai International Cricket Stadium,2,15.1,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,AD Russell,2,0,,,,,,,,,,119,8,30,19,76,46,0.3333333333333333,11
94,959175,129,132,7328,2015/16,2016-02-04,Dubai International Cricket Stadium,2,15.2,Quetta Gladiators,Islamabad United,Mohammad Nawaz (3),LJ Wright,AD Russell,1,0,,,,,,,,,,121,8,29,21,76,48,0.27586206896551724,10
95,959175,129,132,7329,2015/16,2016-02-04,Dubai International Cricket Stadium,2,15.3,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),AD Russell,6,0,,,,,,,,,,122,8,28,76,22,49,0.25,4
96,959175,129,132,7330,2015/16,2016-02-04,Dubai International Cricket Stadium,2,15.4,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),AD Russell,0,0,,,,,,,,,,128,8,27,82,22,55,0.037037037037037035,4
97,959175,129,132,7331,2015/16,2016-02-04,Dubai International Cricket Stadium,2,15.5,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),AD Russell,0,0,,,,,,,,,,128,8,26,82,22,55,0.038461538461538464,4
98,959175,129,132,7332,2015/16,2016-02-04,Dubai International Cricket Stadium,2,15.6,Quetta Gladiators,Islamabad United,LJ Wright,Mohammad Nawaz (3),AD Russell,4,0,,,,,,,,,,128,8,25,82,22,55,0.04,0
99,959177,126,131,34347,2015/16,2016-02-05,Dubai International Cricket Stadium,2,0.1,Karachi Kings,Lahore Qalandars,LMP Simmons,Nauman Anwar,Zia-ul-Haq,0,0,,,,,,,,,,0,10,120,0,0,0,1.05,131
100,959177,126,131,34348,2015/16,2016-02-05,Dubai International Cricket Stadium,2,0.2,Karachi Kings,Lahore Qalandars,LMP Simmons,Nauman Anwar,Zia-ul-Haq,0,0,,,,,,,,,,0,10,119,0,0,0,1.0588235294117647,131
101,959177,126,131,34349,2015/16,2016-02-05,Dubai International Cricket Stadium,2,0.3,Karachi Kings,Lahore Qalandars,LMP Simmons,Nauman Anwar,Zia-ul-Haq,1,0,,,,,,,,,,0,10,118,0,0,0,1.0677966101694916,130
102,959177,126,131,34350,2015/16,2016-02-05,Dubai International Cricket Stadium,2,0.4,Karachi Kings,Lahore Qalandars,Nauman Anwar,LMP Simmons,Zia-ul-Haq,0,0,,,,,,caught,Nauman Anwar,,,1,10,117,0,1,1,1.0683760683760684,130
103,959177,126,131,34351,2015/16,2016-02-05,Dubai International Cricket Stadium,2,0.5,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zia-ul-Haq,0,0,,,,,,,,,,1,9,116,0,1,0,1.0775862068965518,130
104,959177,126,131,34352,2015/16,2016-02-05,Dubai International Cricket Stadium,2,0.6,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zia-ul-Haq,1,0,,,,,,,,,,1,9,115,0,1,0,1.0869565217391304,129
105,959177,126,131,34353,2015/16,2016-02-05,Dubai International Cricket Stadium,2,1.1,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zafar Gohar,0,0,,,,,,,,,,2,9,114,1,1,1,1.087719298245614,129
106,959177,126,131,34354,2015/16,2016-02-05,Dubai International Cricket Stadium,2,1.2,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zafar Gohar,0,0,,,,,,,,,,2,9,113,1,1,1,1.0973451327433628,129
107,959177,126,131,34355,2015/16,2016-02-05,Dubai International Cricket Stadium,2,1.3,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zafar Gohar,0,0,,,,,,,,,,2,9,112,1,1,1,1.1071428571428572,129
108,959177,126,131,34356,2015/16,2016-02-05,Dubai International Cricket Stadium,2,1.4,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zafar Gohar,2,0,,,,,,,,,,2,9,111,1,1,1,1.117117117117117,127
109,959177,126,131,34357,2015/16,2016-02-05,Dubai International Cricket Stadium,2,1.5,Karachi Kings,Lahore Qalandars,JM Vince,LMP Simmons,Zafar Gohar,0,0,,,,,,lbw,JM Vince,,,4,9,110,3,1,3,1.1090909090909091,127
110,959177,126,131,34358,2015/16,2016-02-05,Dubai International Cricket Stadium,2,1.6,Karachi Kings,Lahore Qalandars,Shakib Al Hasan,LMP Simmons,Zafar Gohar,1,0,,,,,,,,,,4,8,109,0,1,0,1.1192660550458715,126
111,959177,126,131,34359,2015/16,2016-02-05,Dubai International Cricket Stadium,2,2.1,Karachi Kings,Lahore Qalandars,Shakib Al Hasan,LMP Simmons,Zia-ul-Haq,0,1,1.0,,,,,,,,,5,8,108,1,1,1,1.1203703703703705,125
